7101	562	Escherichia coli	species
100	9606	Homo sapiens	species
1	72197	Human erythrovirus V9	species
1	1236400	Pan troglodytes troglodytes polyomavirus 1	species
22	1891763	Betapolyomavirus secuhominis	species
3	2057942	Pleurochrysis carterae circular virus	species
1	2560459	Peduovirus pro483	species
2231821	2732597	Rosenblumvirus CSA13	species
2	2844652	Gihfavirus pelohabitans	species
1	2845070	Kinglevirus lutadaptatum	species
3488	3050292	Simplexvirus humanalpha1	species
2960	3050297	Roseolovirus humanbeta6b	species
36	3052189	Erythroparvovirus primate1	species
14	3431302	Orthohepadnavirus hominoidei	species
1270	3431487	Orthopoxvirus variola	species
