1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
12472	Subterranean clover mottle virus	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
46771	Simian virus 12	species
72197	Human erythrovirus V9	species
151341	Polyomaviridae	family
173824	Methanothermobacter phage psiM100	species
290028	Human coronavirus HKU1	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
694001	Miniopterus bat coronavirus HKU8	no rank
1608123	Wuhan Louse Fly Virus 9	no rank
1891714	Betapolyomavirus	genus
1891758	Betapolyomavirus secuchlopygerythrus	species
1923633	Wenzhou picorna-like virus 46	species
1923673	Wenzhou tombus-like virus 3	species
1955137	Rhabdoviridae sp.	species
2004966	Rhinolophus associated gemykibivirus 2	no rank
2163996	Capuchin monkey hepatitis B virus	no rank
2499624	Psittacine adenovirus 5	no rank
2766563	Entamoeba-associated CRESS DNA virus 3	no rank
