96.112	10798	Human parvovirus B19	no rank
96.537	32604	Human betaherpesvirus 6B	no rank
90.144	511145	Escherichia coli str. K-12 substr. MG1655	no rank
96.794	10255	Variola virus	no rank
96.245	10632	JC polyomavirus	no rank
96.477	10298	Human alphaherpesvirus 1	no rank
22.915	68416	Woolly monkey hepatitis B virus	no rank
95.808	10407	Hepatitis B virus	no rank
48.882	72197	Human erythrovirus V9	species
96.609	9606	Homo sapiens	species
11.145	1236395	Betapolyomavirus cercopitheci	species
11.028	1891758	Betapolyomavirus secuchlopygerythrus	species
13.733	1236400	Pan troglodytes troglodytes polyomavirus 1	species
15.728	1762023	Pan troglodytes verus polyomavirus 8	no rank
27.434	2163996	Capuchin monkey hepatitis B virus	no rank
