96.077	10798	Human parvovirus B19	no rank
96.459	32604	Human betaherpesvirus 6B	no rank
89.831	511145	Escherichia coli str. K-12 substr. MG1655	no rank
11.014	1891762	Betapolyomavirus hominis	species
96.729	10255	Variola virus	no rank
96.136	10632	JC polyomavirus	no rank
96.341	10298	Human alphaherpesvirus 1	no rank
21.698	68416	Woolly monkey hepatitis B virus	no rank
95.780	10407	Hepatitis B virus	no rank
48.811	72197	Human erythrovirus V9	species
96.609	9606	Homo sapiens	species
11.809	1891758	Betapolyomavirus secuchlopygerythrus	species
13.665	1236400	Pan troglodytes troglodytes polyomavirus 1	species
15.285	1762023	Pan troglodytes verus polyomavirus 8	no rank
26.740	2163996	Capuchin monkey hepatitis B virus	no rank
