26	2	Bacteria	domain
1	913	Nitrobacter winogradskyi	species
1	9020	Pternistis afer	species
135	25716	NA	NA
100	25719	NA	NA
43	28793	Notropis	genus
14	38545	Gymnogongrus crenulatus	species
1771	40575	Clostridium grantii	species
17282	40576	Xenorhabdus bovienii	species
115	40637	Epidinium	genus
23	40645	Aleuritopteris duclouxii	species
1	76208	Luehdorfia japonica	species
127	76240	Tryonia	genus
9	76241	Tryonia brevissima	species
1	77130	Drosophila tsukubaensis	species
5	131567	cellular organisms	cellular root
