926	0	NA	NA
5125	10255	Variola virus	no rank
4310	10298	Human alphaherpesvirus 1	no rank
94	10407	Hepatitis B virus	no rank
148	10632	JC polyomavirus	no rank
140	10798	Human parvovirus B19	no rank
1	10868	Escherichia phage If1	no rank
1	1286214	Yellow baboon polyomavirus 2	no rank
16	1634488	Mongoose feces-associated gemycircularvirus c	no rank
2	1649240	Escherichia phage pro483	no rank
16	1673681	Gemycircularvirus C1c	no rank
1	1762023	Pan troglodytes verus polyomavirus 8	no rank
2	1891758	Betapolyomavirus secuchlopygerythrus	species
1	1891762	Betapolyomavirus hominis	species
25	2004486	Bovine associated gemykibivirus 1	no rank
1	2049933	Pomona bat hepatitis B virus	no rank
24	2057942	Pleurochrysis carterae circular virus	species
9	2576222	Bat gemycircularvirus	no rank
1	2584398	Plant associated genomovirus 4	no rank
2	2681594	Escherichia phage P2	no rank
1	2681630	Escherichia phage 186	no rank
2	2786389	ssRNA phage SRR5466337_3	no rank
9	2786405	ssRNA phage SRR5466369_2	no rank
9	2844583	Gemykibivirus humas3	species
1	2861008	Salmonella phage BIS20	no rank
4516	32604	Human betaherpesvirus 6B	no rank
22617	511145	Escherichia coli str. K-12 substr. MG1655	no rank
2	68416	Woolly monkey hepatitis B virus	no rank
7	72197	Human erythrovirus V9	species
753	9606	Homo sapiens	species
