1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
72197	Human erythrovirus V9	species
511145	Escherichia coli str. K-12 substr. MG1655	no rank
2032989	Rosellinia necatrix hypovirus 1	no rank
2050037	Long-fingered bat hepatitis B virus	no rank
3070833	Dhati Welel virus	no rank
