6	1	root	no rank
226	9606	Homo sapiens	species
1	10239	Viruses	acellular root
1147	10255	Variola virus	no rank
348	10298	Human alphaherpesvirus 1	no rank
13	10407	Hepatitis B virus	no rank
25	10632	JC polyomavirus	no rank
24	10798	Human parvovirus B19	no rank
709	32604	Human betaherpesvirus 6B	no rank
2	40121	Erythroparvovirus	genus
1	72197	Human erythrovirus V9	species
6855	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	2032989	Rosellinia necatrix hypovirus 1	no rank
2	2050037	Long-fingered bat hepatitis B virus	no rank
1	3070833	Dhati Welel virus	no rank
