97.419	10798	Human parvovirus B19	no rank
97.843	32604	Human betaherpesvirus 6B	no rank
92.724	511145	Escherichia coli str. K-12 substr. MG1655	no rank
11.396	1891762	Betapolyomavirus hominis	species
98.108	10255	Variola virus	no rank
97.565	10632	JC polyomavirus	no rank
97.834	10298	Human alphaherpesvirus 1	no rank
22.387	68416	Woolly monkey hepatitis B virus	no rank
97.204	10407	Hepatitis B virus	no rank
49.183	72197	Human erythrovirus V9	species
97.561	9606	Homo sapiens	species
11.746	1891758	Betapolyomavirus secuchlopygerythrus	species
14.569	1236400	Pan troglodytes troglodytes polyomavirus 1	species
14.734	1762023	Pan troglodytes verus polyomavirus 8	no rank
28.468	2163996	Capuchin monkey hepatitis B virus	no rank
