18508	0
103793	10255
85090	10298
1	10406
1727	10407
2760	10632
2	10679
3070	10798
20	10868
8	1236395
27	1236400
19	1286214
3	1379695
23	140410
5	1588764
379	1634488
35	1649240
379	1673681
4	1685756
21	1762023
17	1891714
20	1891758
8	1891762
35	1912759
5	1941236
1	1985415
561	2004486
3	2004966
4	2049933
2	2050037
562	2057942
28	2163996
2	2557875
190	2576222
4	2584398
17	2681594
1	2681630
1	2695847
1	2695850
7	2736202
67	2786389
135	2786405
1	2816848
10	2844218
7	2844222
5	2844543
182	2844583
1	2861008
13	2939039
4	2992578
3	3050297
90179	32604
21	46771
452342	511145
23	562
15	68416
127	72197
2	947842
1	947843
15109	9606
