1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
11070	dengue virus type 4	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
151341	Polyomaviridae	family
178354	Taro bacilliform virus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
1827005	Tunisian small ruminant pestivirus	no rank
1891714	Betapolyomavirus	genus
1922991	Hubei odonate virus 10	no rank
1923253	Hubei tick virus 2	species
1923449	Shahe picorna-like virus 6	species
1923496	Wenling hepe-like virus 4	species
1958907	Staphylococcus phage Andhra	no rank
1982251	Pahexavirus	genus
2079465	ludopivirus A1	no rank
2108359	Staphylococcus phage CSA13	no rank
2294149	Passiflora edulis symptomless virus	no rank
2607629	Physalis rugose mosaic virus	no rank
2731360	Heunggongvirae	kingdom
2732588	Rakietenvirinae	subfamily
2785990	ssRNA phage AVE018	no rank
3052330	Mammarenavirus wenzhouense	species
