10564	0
51397	10255
42149	10298
2	10406
891	10407
1339	10632
2	10679
1495	10798
8	10868
1	1236395
21	1236400
6	1286214
14	140410
4	1508710
1	1508711
2	1552409
15	1649240
14	1762023
12	1891714
11	1891758
5	1891762
17	1912759
212	1941236
43	2004486
1	2004966
5	2049933
1	2050037
256	2057942
2	2058093
16	2163996
1	2303487
1	2557875
44	2576222
1	2584398
18	2681594
1	2681630
1	2695850
35	2786389
72	2786405
1	2793719
1	2816848
1	2844218
2	2844222
83	2844543
43	2844583
1	2861008
1	2939039
212	3050297
44525	32604
14	46771
224237	511145
14	562
15	68416
78	72197
1	947842
1	947843
7458	9606
