1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10406	Ground squirrel hepatitis virus	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
35316	Nyando virus	no rank
40121	Erythroparvovirus	genus
64894	Phnom Penh bat virus	no rank
68416	Woolly monkey hepatitis B virus	no rank
72197	Human erythrovirus V9	species
131567	cellular organisms	cellular root
151341	Polyomaviridae	family
279539	Gremmeniella abietina RNA virus L2	species
511145	Escherichia coli str. K-12 substr. MG1655	no rank
764599	Coastal Plains virus	no rank
1220025	Pokeweed mosaic virus	no rank
1236395	Betapolyomavirus cercopitheci	species
1755753	Penicillium aurantiogriseum foetidus-like virus	no rank
1891714	Betapolyomavirus	genus
1891758	Betapolyomavirus secuchlopygerythrus	species
1922639	Beihai picorna-like virus 93	species
2163996	Capuchin monkey hepatitis B virus	no rank
2294149	Passiflora edulis symptomless virus	no rank
2786051	ssRNA phage Esthiorhiza.2_33	no rank
2786604	ssRNA phage SRR6960799_8	no rank
2838134	Clivia yellow stripe virus	no rank
