1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10404	Hepadnaviridae	family
10405	Orthohepadnavirus	genus
10406	Ground squirrel hepatitis virus	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10748	Streptococcus phage CP-7	no rank
10798	Human parvovirus B19	no rank
10814	Begomovirus	genus
10837	Digitaria streak virus	no rank
11036	Venezuelan equine encephalitis virus	no rank
11303	Bovine ephemeral fever virus	no rank
11580	Snowshoe hare virus	no rank
11976	Rabbit hemorrhagic disease virus	no rank
31742	Johnsongrass mosaic virus	no rank
32604	Human betaherpesvirus 6B	no rank
32624	Lily mottle virus	no rank
35308	Anopheles B virus	no rank
35313	Gamboa virus	no rank
36370	Jembrana disease virus	no rank
40121	Erythroparvovirus	genus
46075	Artichoke Italian latent virus	no rank
46771	Simian virus 12	species
68416	Woolly monkey hepatitis B virus	no rank
70564	Hawaiian green turtle herpesvirus	no rank
72197	Human erythrovirus V9	species
80942	Batai virus	no rank
92444	Acute bee paralysis virus	no rank
151341	Polyomaviridae	family
185954	Mal de Rio Cuarto virus	no rank
204987	Goose paramyxovirus SF02	species
221703	Simian foamy virus Pongo pygmaeus pygmaeus	no rank
273355	Anhembi virus	no rank
333923	Human papillomavirus 5	serotype
335963	Hippeastrum latent virus	no rank
362692	Oryza rufipogon endornavirus	no rank
442712	M'Poko virus	no rank
488241	Influenza A virus (A/Korea/426/1968(H2N2))	no rank
488317	Eggplant mottled dwarf virus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
537009	Stygiolobus rod-shaped virus	no rank
743290	Chimpanzee stool avian-like circovirus Chimp17	no rank
759701	Bettongia penicillata papillomavirus 1	serotype
908072	Bhendi yellow vein mosaic betasatellite [India:Coimbator:OYCO1:2005]	no rank
1004889	Maldonado virus	no rank
1034377	Socyvirus heteroderae	species
1157339	Alphaspiravirus yamagawaense	species
1159906	Sparrow coronavirus HKU17	species
1211480	Persimmon virus A	no rank
1213588	Rose yellow vein virus	no rank
1221206	Soybean chlorotic spot virus	species
1229782	Propionibacterium phage P9.1	no rank
1233320	hunnivirus A1	no rank
1235647	Propionibacterium phage PHL060L00	no rank
1235650	Propionibacterium phage PHL071N05	no rank
1235654	Propionibacterium phage PHL112N00	no rank
1236395	Betapolyomavirus cercopitheci	species
1241933	Rousettus bat coronavirus HKU10	no rank
1261100	Achimota virus 1	no rank
1272959	Xiburema virus	no rank
1286214	Yellow baboon polyomavirus 2	no rank
1381464	Blackberry vein banding-associated virus	no rank
1394033	Butcherbird polyomavirus	no rank
1400526	Donkey orchid symptomless virus	no rank
1406816	Zucchini tigre mosaic virus	no rank
1419327	Marine RNA virus SF-3	no rank
1440170	Madariaga virus	no rank
1453408	Issyk-Kul virus	no rank
1454021	Dragonfly larvae associated circular virus-1	no rank
1503291	BtNv-AlphaCoV/SC2013	no rank
1513528	Sweet potato mosaic virus	no rank
1603963	malagasivirus A1	no rank
1608047	Huangpi Tick Virus 1	no rank
1608088	Tacheng Tick Virus 6	no rank
1608110	Wuhan Insect virus 5	no rank
1608125	Wuhan Millipede Virus 2	no rank
1608146	Yongjia Tick Virus 2	no rank
1611837	Chinook salmon bafinivirus	no rank
1676184	Chimpanzee faeces associated circular DNA virus 1	species
1744961	Brno virus	no rank
1746069	Wuhan centipede virus	species
1802949	Ceratitis capitata sigmavirus	no rank
1827005	Tunisian small ruminant pestivirus	no rank
1891714	Betapolyomavirus	genus
1891758	Betapolyomavirus secuchlopygerythrus	species
1891767	Betapolyomavirus macacae	species
1891770	Betapolyomavirus secumuris	species
1897538	Common bean-associated gemycircularvirus	species
1922355	Beihai barnacle virus 11	species
1922567	Beihai picorna-like virus 24	species
1922573	Beihai picorna-like virus 30	species
1922614	Beihai picorna-like virus 68	species
1922639	Beihai picorna-like virus 93	species
