84358	562	Escherichia coli	species
1989	9606	Homo sapiens	species
5	10679	Peduovirus P2	species
48	72197	Human erythrovirus V9	species
1	227940	Peduovirus L413C	species
7	1236400	Pan troglodytes troglodytes polyomavirus 1	species
450	1891763	Betapolyomavirus secuhominis	species
4	1977411	Infulavirus If1	species
9	2006158	Betapolyomavirus octipanos	species
22	2057942	Pleurochrysis carterae circular virus	species
15	2560459	Peduovirus pro483	species
4	2844218	Peduovirus P22H4	species
4	2844222	Peduovirus P24E6b	species
10	2844258	Peduovirus magyaro	species
31	2844652	Gihfavirus pelohabitans	species
7	2845070	Kinglevirus lutadaptatum	species
1	2939038	Peduovirus STYP1	species
3	2956280	Peduovirus YPM50	species
19448	3050292	Simplexvirus humanalpha1	species
18985	3050297	Roseolovirus humanbeta6b	species
646	3052189	Erythroparvovirus primate1	species
306	3431302	Orthohepadnavirus hominoidei	species
8	3431303	Orthohepadnavirus lagothricis	species
5	3431460	Orthohepadnavirus pomi	species
10	3431462	Orthohepadnavirus sapaji	species
18503	3431487	Orthopoxvirus variola	species
