1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10406	Ground squirrel hepatitis virus	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10679	Peduovirus P2	species
10798	Human parvovirus B19	no rank
12118	Foot-and-mouth disease virus O	no rank
12558	Sesbania mosaic virus	no rank
31657	Pestivirus sp.	species
31741	Wheat streak mosaic virus	no rank
32604	Human betaherpesvirus 6B	no rank
37733	Prunus necrotic ringspot virus	no rank
40062	Warrego virus	no rank
40121	Erythroparvovirus	genus
40666	Ryegrass mosaic virus	no rank
42882	Cherry virus A	no rank
46771	Simian virus 12	species
68416	Woolly monkey hepatitis B virus	no rank
72197	Human erythrovirus V9	species
80939	Kairi virus	no rank
140410	Peduovirus	genus
151341	Polyomaviridae	family
235266	Captovirus AFV1	no rank
273355	Anhembi virus	no rank
325676	Nam Dinh virus	no rank
329639	Canine minute virus	no rank
333923	Human papillomavirus 5	serotype
358764	Border disease virus	no rank
494652	Porcine hokovirus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
593131	Pseudomonas phage phi2954	no rank
656190	Carrot yellow leaf virus	no rank
759701	Bettongia penicillata papillomavirus 1	serotype
877240	Pseudoalteromonas phage H105/1	species
908072	Bhendi yellow vein mosaic betasatellite [India:Coimbator:OYCO1:2005]	no rank
947842	Cronobacter phage ESSI-2	no rank
1073961	California sea lion bocavirus 3	no rank
1112597	Bat Paramyxovirus Epo_spe/AR1/DRC/2009	no rank
1159906	Sparrow coronavirus HKU17	species
1231903	Eilat virus	no rank
1236395	Betapolyomavirus cercopitheci	species
1238455	Dak Nong virus	no rank
1284208	Fusarium graminearum hypovirus 1	no rank
1440170	Madariaga virus	no rank
1508710	Roundleaf bat hepatitis B virus	no rank
1508711	Horseshoe bat hepatitis B virus	no rank
1514896	Yerba mate endornavirus	no rank
1567404	Fako virus	species
1587515	Black grass varicosavirus-like virus	no rank
1608048	Huangpi Tick Virus 2	no rank
1608063	Sanxia water strider virus 4	no rank
1655012	Propionibacterium phage Attacne	no rank
1655015	Propionibacterium phage Lauchelly	no rank
1729670	Maize-associated totivirus 1	no rank
1755785	Pleospora typhicola fusarivirus 1	no rank
1758883	Imjin River virus 1	no rank
1837217	Goat torovirus	species
1848151	Fusarium poae mitovirus 2	no rank
1891714	Betapolyomavirus	genus
1891758	Betapolyomavirus secuchlopygerythrus	species
1923076	Hubei permutotetra-like virus 2	species
1923331	Hubei virga-like virus 16	species
1923343	Hubei yanvirus-like virus 1	species
1923496	Wenling hepe-like virus 4	species
1923615	Wenzhou picorna-like virus 3	species
1923673	Wenzhou tombus-like virus 3	species
1923744	Wuhan pillworm virus 1	species
1935922	Petunia chlorotic mottle virus	no rank
1982278	Pahexavirus PHL067M01	species
1986479	Bemisia-associated genomovirus NfO	no rank
1987146	Schmidvirus	genus
1993643	Malvastrum leaf curl deltasatellite	no rank
2032989	Rosellinia necatrix hypovirus 1	no rank
2049933	Pomona bat hepatitis B virus	no rank
2086643	Entoleuca hypovirus 1	no rank
2163996	Capuchin monkey hepatitis B virus	no rank
2492658	Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015	no rank
2546620	Enterococcus phage vB_EfaP_Ef7.4	no rank
2586420	Tylonycteris bat coronavirus HKU33	no rank
2587545	Coniothyrium diplodiella negative-stranded RNA virus 1	no rank
2689325	Atrato Chu-like virus 5	no rank
2695850	Escherichia phage ESSI2_ev015	no rank
2731360	Heunggongvirae	kingdom
2748244	Pacora virus	no rank
2769516	Euproctis pseudoconspersa bunyavirus	no rank
2786033	ssRNA phage Esthiorhiza.2_17	no rank
2786051	ssRNA phage Esthiorhiza.2_33	no rank
2786132	ssRNA phage Gephyllon.1_6	no rank
2786143	ssRNA phage Gephyllon.2_4	no rank
2786389	ssRNA phage SRR5466337_3	no rank
2802554	Green Sichuan pepper nucleorhabdovirus	species
2811341	Ruloma virus	no rank
2843704	Maldovirus mali	species
2914024	Yersinia phage vB_YenM_324	no rank
2946167	Peduoviridae	family
2948855	Paopuvirus	genus
2992578	Yersinia phage L-413C	no rank
3052503	Orthohantavirus tulaense	species
3052631	Phasivirus phasiense	species
3070833	Dhati Welel virus	no rank
3071215	paper mulberry mosaic associated virus	no rank
3240745	African eggplant mosaic virus	no rank
