1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10404	Hepadnaviridae	family
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10437	Avihepadnavirus	genus
10632	JC polyomavirus	no rank
10641	Cauliflower mosaic virus	no rank
10679	Peduovirus P2	species
10798	Human parvovirus B19	no rank
10814	Begomovirus	genus
10839	Bean golden mosaic virus	no rank
10868	Escherichia phage If1	no rank
11320	Influenza A virus	no rank
11855	Mason-Pfizer monkey virus	no rank
12142	Artichoke mottled crinkle virus	no rank
12169	Potato virus S	no rank
12238	Odontoglossum ringspot virus	no rank
12558	Sesbania mosaic virus	no rank
12809	Raspberry ringspot virus	no rank
28295	Porcine epidemic diarrhea virus	no rank
31657	Pestivirus sp.	species
32604	Human betaherpesvirus 6B	no rank
35279	Meaban virus	no rank
37124	Chikungunya virus	no rank
38170	Avian orthoreovirus	no rank
40067	Wad Medani virus	no rank
40121	Erythroparvovirus	genus
40281	Cryphonectria hypovirus 1	no rank
41763	Agropyron mosaic virus	no rank
46771	Simian virus 12	species
47000	Equine rhinitis A virus	no rank
55216	Tomato yellow vein streak virus	no rank
56879	Oat blue dwarf virus	no rank
63723	South African cassava mosaic virus	no rank
64894	Phnom Penh bat virus	no rank
68416	Woolly monkey hepatitis B virus	no rank
72197	Human erythrovirus V9	species
73561	Citrus psorosis virus	no rank
81931	Sweet potato chlorotic stunt virus	no rank
100887	Soil-borne cereal mosaic virus	no rank
104580	Kadipiro virus	no rank
126989	Xanthomonas phage phiLF	no rank
128710	His2 virus	no rank
140410	Peduovirus	genus
151341	Polyomaviridae	family
158372	Penicillium chrysogenum virus	no rank
159138	Sabo virus	no rank
159145	Ingwavuma virus	no rank
161736	Pseudomonas phage phi12	no rank
173976	Cycas necrotic stunt virus	no rank
204987	Goose paramyxovirus SF02	species
205908	Cypovirus 14	no rank
211044	Influenza A virus (A/Puerto Rico/8/1934(H1N1))	no rank
221703	Simian foamy virus Pongo pygmaeus pygmaeus	no rank
233051	Hibiscus latent Fort Pierce virus	no rank
243563	Strawberry necrotic shock virus	no rank
246280	Liao ning virus	no rank
248060	Bandia virus	no rank
273358	Birao virus	no rank
318849	Fukuoka virus	no rank
380433	Kern Canyon virus	no rank
400121	Gull circovirus	no rank
474454	Rose spring dwarf-associated virus	no rank
488317	Eggplant mottled dwarf virus	no rank
501328	Tomato leaf curl Ghana virus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
556524	Armigeres subalbatus virus SaX06-AK20	species
572288	Bulbul coronavirus HKU11-934	no rank
593131	Pseudomonas phage phi2954	no rank
642022	Lyssavirus Ozernoe	species
687375	Torque teno mini virus 7	no rank
688699	sandfly fever Turkey virus	no rank
694001	Miniopterus bat coronavirus HKU8	no rank
743543	uncultured phage MedDCM-OCT-S04-C24	no rank
759701	Bettongia penicillata papillomavirus 1	serotype
929831	Simian Agent 10	no rank
941765	Tuber aestivum betaendornavirus	no rank
977801	Enterococcus phage EF62phi	species
994485	Scophthalmus maximus reovirus	no rank
1004889	Maldonado virus	no rank
1034377	Socyvirus heteroderae	species
1070324	Bos taurus papillomavirus 12	serotype
1074210	Mouse astrovirus M-52/USA/2008	species
1136061	Gremmeniella abietina non-host-specific mitochondrial RNA virus S1	species
1159902	Common moorhen coronavirus HKU21	no rank
1161132	Rabbit astrovirus TN/2208/2010	species
1163715	Gyrovirus GyV3	no rank
1211480	Persimmon virus A	no rank
1220025	Pokeweed mosaic virus	no rank
1221206	Soybean chlorotic spot virus	species
1235647	Propionibacterium phage PHL060L00	no rank
1236395	Betapolyomavirus cercopitheci	species
1236400	Pan troglodytes troglodytes polyomavirus 1	species
1239832	Torque teno sus virus k2b	no rank
1241918	Le Blanc nodavirus	species
1249677	Heterobasidion partitivirus 8	no rank
1261100	Achimota virus 1	no rank
