44.975	10798	Human parvovirus B19	no rank
42.513	32604	Human betaherpesvirus 6B	no rank
8.346	511145	Escherichia coli str. K-12 substr. MG1655	no rank
37.512	10255	Variola virus	no rank
38.874	10632	JC polyomavirus	no rank
5.321	12450	Saccharomyces cerevisiae killer virus M1	species
45.298	10298	Human alphaherpesvirus 1	no rank
42.091	10407	Hepatitis B virus	no rank
5.583	72197	Human erythrovirus V9	species
57.214	9606	Homo sapiens	species
3.683	942041	Heterobasidion partitivirus 1	no rank
3.600	2163996	Capuchin monkey hepatitis B virus	no rank
3.628	273355	Anhembi virus	no rank
5.356	273356	Iaco virus	no rank
3.607	1138490	Cachoeira Porteira virus	no rank
