60040	0	NA	NA
309195	10255	Variola virus	no rank
254447	10298	Human alphaherpesvirus 1	no rank
6	10406	Ground squirrel hepatitis virus	no rank
5270	10407	Hepatitis B virus	no rank
8538	10632	JC polyomavirus	no rank
11	10679	Peduovirus P2	species
1	1074044	uncultured phage WW-nAnB	species
9195	10798	Human parvovirus B19	no rank
72	10868	Escherichia phage If1	no rank
28	1236395	Betapolyomavirus cercopitheci	species
92	1236400	Pan troglodytes troglodytes polyomavirus 1	species
58	1286214	Yellow baboon polyomavirus 2	no rank
2	1379695	Circoviridae 2 LDMD-2013	species
49	140410	Peduovirus	genus
4	1508710	Roundleaf bat hepatitis B virus	no rank
2	1508711	Horseshoe bat hepatitis B virus	no rank
2	1552409	Sea otter polyomavirus 1	species
11	1588764	Gemycircularvirus SL1	no rank
13	1608141	Xincheng Mosquito Virus	no rank
878	1634488	Mongoose feces-associated gemycircularvirus c	no rank
95	1649240	Escherichia phage pro483	no rank
727	1673681	Gemycircularvirus C1c	no rank
3	1685756	Lake Sarah-associated circular virus-29	species
74	1762023	Pan troglodytes verus polyomavirus 8	no rank
46	1891714	Betapolyomavirus	genus
58	1891758	Betapolyomavirus secuchlopygerythrus	species
32	1891762	Betapolyomavirus hominis	species
90	1912759	Equus caballus papillomavirus 8	serotype
1	1922766	Changjiang crawfish virus 2	species
1	1922797	Changjiang picorna-like virus 8	species
2	1941236	Gemykibivirus	genus
2	1958907	Staphylococcus phage Andhra	no rank
2	1985415	Human associated gemyvongvirus 1	no rank
1294	2004486	Bovine associated gemykibivirus 1	no rank
1	2004966	Rhinolophus associated gemykibivirus 2	no rank
18	2049933	Pomona bat hepatitis B virus	no rank
1	2050037	Long-fingered bat hepatitis B virus	no rank
1139	2057942	Pleurochrysis carterae circular virus	species
15	2108359	Staphylococcus phage CSA13	no rank
80	2163996	Capuchin monkey hepatitis B virus	no rank
3	2557875	Tai Forest hepadnavirus	species
564	2576222	Bat gemycircularvirus	no rank
9	2584398	Plant associated genomovirus 4	no rank
67	2681594	Escherichia phage P2	no rank
6	2681630	Escherichia phage 186	no rank
6	2695850	Escherichia phage ESSI2_ev015	no rank
13	2736202	Yersinia phage vB_YpM_50	no rank
202	2786389	ssRNA phage SRR5466337_3	no rank
439	2786405	ssRNA phage SRR5466369_2	no rank
3	2816848	Bangali torovirus	no rank
27	2844218	Peduovirus P22H4	species
13	2844222	Peduovirus P24E6b	species
1	2844543	Gemyduguivirus macra1	species
399	2844583	Gemykibivirus humas3	species
6	2861008	Salmonella phage BIS20	no rank
1	2932882	Haemophilus phage HP2	no rank
24	2939039	Salmonella phage STYP1	no rank
6	2992578	Yersinia phage L-413C	no rank
1	3050297	Roseolovirus humanbeta6b	species
271226	32604	Human betaherpesvirus 6B	no rank
1	3432790	Tharbavirus aelin	species
2	35269	Woodchuck hepatitis virus	no rank
63	46771	Simian virus 12	species
1354475	511145	Escherichia coli str. K-12 substr. MG1655	no rank
49	562	Escherichia coli	species
60	68416	Woolly monkey hepatitis B virus	no rank
390	72197	Human erythrovirus V9	species
1	889813	Colobus guereza papillomavirus 2	serotype
5	947842	Cronobacter phage ESSI-2	no rank
7	947843	Erwinia phage ENT90	no rank
45243	9606	Homo sapiens	species
