1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10404	Hepadnaviridae	family
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
11663	Ovine lentivirus	species
11673	Feline immunodeficiency virus	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
62352	Eyach virus	no rank
72197	Human erythrovirus V9	species
151341	Polyomaviridae	family
175814	Cestrum yellow leaf curling virus	no rank
418827	Yambean mosaic virus	no rank
497865	Cardiospermum yellow leaf curl betasatellite	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
759701	Bettongia penicillata papillomavirus 1	serotype
1220025	Pokeweed mosaic virus	no rank
1440170	Madariaga virus	no rank
1503291	BtNv-AlphaCoV/SC2013	no rank
1519399	Sewage-associated gemycircularvirus 4	no rank
1592930	Yam latent virus	no rank
1891714	Betapolyomavirus	genus
1922348	unclassified RNA viruses ShiM-2016	no rank
1922671	Beihai shrimp virus 5	species
1922868	Hubei dimarhabdovirus virus 3	species
1923301	Hubei toti-like virus 13	no rank
1923446	Shahe picorna-like virus 3	species
1923447	Shahe picorna-like virus 4	species
1923743	Wuhan nido-like virus 1	species
1958907	Staphylococcus phage Andhra	no rank
2004966	Rhinolophus associated gemykibivirus 2	no rank
2108359	Staphylococcus phage CSA13	no rank
2116197	fipivirus F1	no rank
2294149	Passiflora edulis symptomless virus	no rank
2479372	Ying Kou virus	species
2480172	Cragig virus 1	species
2555551	Pepper mild mosaic virus	no rank
2582937	Capybara genomovirus 10	no rank
2604334	Avian chapparvovirus	species
2607629	Physalis rugose mosaic virus	no rank
2708635	Fusarium graminearum gemytripvirus 1	no rank
2731360	Heunggongvirae	kingdom
2732588	Rakietenvirinae	subfamily
2734556	East Asian Passiflora distortion virus	no rank
2786056	ssRNA phage Esthiorhiza.2_38	no rank
2786131	ssRNA phage Gephyllon.1_5	no rank
2786267	ssRNA phage Gerhypos.2_33	no rank
2786721	ssRNA phage SRR7976325_6	no rank
2786772	ssRNA phage Zoerhiza.1_3	no rank
2838076	Agapanthus carlavirus B	no rank
2847285	Saline Natrinema sp. J7-1 virus 1	no rank
