0	NA	NA
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
1286214	Yellow baboon polyomavirus 2	no rank
1588764	Gemycircularvirus SL1	no rank
1634488	Mongoose feces-associated gemycircularvirus c	no rank
1649240	Escherichia phage pro483	no rank
1673681	Gemycircularvirus C1c	no rank
1891758	Betapolyomavirus secuchlopygerythrus	species
1891762	Betapolyomavirus hominis	species
2004486	Bovine associated gemykibivirus 1	no rank
2004966	Rhinolophus associated gemykibivirus 2	no rank
2057942	Pleurochrysis carterae circular virus	species
2163996	Capuchin monkey hepatitis B virus	no rank
2576222	Bat gemycircularvirus	no rank
2681594	Escherichia phage P2	no rank
2786389	ssRNA phage SRR5466337_3	no rank
2786405	ssRNA phage SRR5466369_2	no rank
2844583	Gemykibivirus humas3	species
32604	Human betaherpesvirus 6B	no rank
46771	Simian virus 12	species
511145	Escherichia coli str. K-12 substr. MG1655	no rank
68416	Woolly monkey hepatitis B virus	no rank
72197	Human erythrovirus V9	species
9606	Homo sapiens	species
