307005	1
3262	9606
910063	10239
193754	10255
94896	10298
10	10404
151	10405
3	10406
2674	10407
2	10571
1	10616
4337	10632
4750	10798
2	10814
1	11292
1	12118
1	12169
1	12615
1	31658
146077	32604
2	35269
3	35279
1	35288
1	35320
1	35515
2	35612
1	38837
1	39046
1	40061
314	40121
1	40281
1	40537
3	46771
1	47000
1	52135
1	55987
1	60876
1	60877
1	62352
1	64309
1	64320
1	67754
6	68416
28	72197
1	80942
1	81931
1	92444
1	101764
1	103442
1	106962
1	120499
1	140410
1	147711
56	151341
1	162145
1	173824
1	180822
2	194540
1	204987
1	218849
1	221703
1	222557
1	223769
1	228582
1	241630
1	246280
1	248058
1	248059
1	248060
1	262957
2	273345
1	290028
1	290314
1	294369
1	300188
1	307240
1	335187
1	338323
2	341053
1	348009
1	358764
1	367121
1	380160
1	401518
1	453050
1	465447
5	488317
1	494652
95614	511145
1	537009
1	572288
3	590403
1	642022
1	673515
1	688699
1	693996
1	694001
1	698672
3	743578
1	746543
3	759701
1	764599
1	862945
1	864696
1	889202
1	904699
1	909297
1	928214
1	935473
1	947842
1	1027468
1	1041883
1	1041929
1	1064520
1	1070324
1	1072333
1	1094249
1	1104917
1	1112597
1	1133557
1	1138490
1	1148491
1	1159904
2	1159906
1	1161132
1	1172196
1	1176736
1	1219896
2	1220025
2	1221206
1	1235650
1	1235656
1	1236395
1	1236400
1	1246677
1	1272948
1	1272949
1	1272959
1	1309583
1	1379710
1	1379788
1	1381104
1	1394033
1	1398507
1	1400526
1	1453408
2	1474807
1	1497848
1	1508228
1	1508710
1	1531287
1	1547495
1	1557034
1	1569055
2	1569061
1	1582094
1	1588048
1	1608063
1	1608072
1	1608114
2	1608137
1	1634381
1	1634914
1	1649240
2	1654339
1	1654603
3	1654782
1	1655012
1	1655017
2	1662286
1	1676184
1	1679239
3	1679933
1	1692107
1	1702121
1	1712572
1	1732174
1	1746062
1	1746064
1	1755753
2	1762023
1	1763596
1	1766557
1	1788434
1	1795985
1	1803898
1	1808960
1	1810952
1	1821222
1	1821227
1	1827005
2	1836608
2	1837217
1	1840528
1	1855510
2	1881013
89	1891714
3	1891758
2	1891762
1	1891770
1	1904439
1	1909400
1	1911435
1	1913082
1	1917412
1	1920748
1	1921556
1	1922368
1	1922379
1	1922543
1	1922599
1	1922614
1	1922634
1	1922645
1	1922662
1	1922671
1	1922722
1	1922746
2	1922784
2	1922901
2	1922925
1	1922953
1	1922991
1	1923076
1	1923116
1	1923120
3	1923121
1	1923124
1	1923129
1	1923134
1	1923135
2	1923145
1	1923147
1	1923219
2	1923234
1	1923267
1	1923367
1	1923419
2	1923474
1	1923496
1	1923615
1	1923641
2	1923698
1	1923706
1	1923723
1	1923743
1	1923777
1	1926644
1	1927714
2	1937817
1	1945561
1	1945741
68796	1958907
1	1964806
1	1972569
1	1982251
1	1982278
1	1983536
1	1985387
1	1987403
63	2004966
1	2010277
1	2011087
1	2020956
1	2022475
1	2029458
2	2049933
1	2050037
1	2073044
1	2094187
1	2099352
2375	2108359
2	2116189
41	2116197
1	2116202
1	2116488
1	2116536
6	2163996
3	2164061
2	2170064
1	2170135
1	2175800
1	2204155
1	2219092
1	2259786
1	2294149
1	2303160
1	2303487
1	2315392
1	2338396
1	2420320
1	2448907
1	2480179
1	2480188
1	2490817
1	2497337
3	2501743
1	2509395
1	2511840
1	2546618
1	2555547
1	2555551
1	2557875
1	2559587
1	2560349
1	2576944
18	2582937
2	2587225
1	2597808
1	2600345
522	2607629
1	2608606
4	2652327
1	2664941
2	2670808
2	2681594
1	2681624
1	2683043
1	2686512
1	2686527
1	2686549
1	2689366
1	2695850
1	2713157
1	2716753
1	2720886
1	2730618
1827	2731360
1	2731619
1	2732257
108	2732588
1	2735938
1	2743924
1	2748201
1	2748203
1	2748250
1	2753665
1	2764701
1	2767230
1	2777318
1	2778520
1	2786004
1	2786031
1	2786033
1	2786044
1	2786085
1	2786112
1	2786178
1	2786219
1	2786240
1	2786249
1	2786306
1	2786314
4	2786320
1	2786347
1	2786360
1	2786463
1	2786469
1	2786476
1	2786552
1	2786597
2	2786664
1	2786762
1	2786792
1	2786823
1	2786834
2	2788946
1	2793719
1	2793738
2	2793743
1	2798807
1	2802554
1	2803971
1	2811341
1	2818228
1	2835563
1	2836142
1	2842616
1	2843470
1	2847074
1	2847092
1	2847181
1	2847805
1	2847806
2	2870378
1	2886229
1	2891955
1	2907957
1	2912606
1	2918920
2	2919545
1	2921792
2	2928257
2	2946167
1	2948855
1	2986514
2	2992578
2	3044707
2	3052306
1	3052384
3	3052448
1	3052494
1	3052496
1	3052500
1	3052511
1	3052605
1	3052633
1	3070833
1	3094845
1	3240745
