34709	562	Escherichia coli	species
765	9606	Homo sapiens	species
2	10679	Peduovirus P2	species
22	72197	Human erythrovirus V9	species
1	227940	Peduovirus L413C	species
3	1236400	Pan troglodytes troglodytes polyomavirus 1	species
201	1891763	Betapolyomavirus secuhominis	species
2	1977411	Infulavirus If1	species
2	2006158	Betapolyomavirus octipanos	species
274	2057942	Pleurochrysis carterae circular virus	species
2	2560459	Peduovirus pro483	species
7	2844258	Peduovirus magyaro	species
10	2844652	Gihfavirus pelohabitans	species
11	2845070	Kinglevirus lutadaptatum	species
1	2939038	Peduovirus STYP1	species
8740	3050292	Simplexvirus humanalpha1	species
8191	3050297	Roseolovirus humanbeta6b	species
290	3052189	Erythroparvovirus primate1	species
103	3431302	Orthohepadnavirus hominoidei	species
2	3431303	Orthohepadnavirus lagothricis	species
3	3431460	Orthohepadnavirus pomi	species
4	3431462	Orthohepadnavirus sapaji	species
7370	3431487	Orthopoxvirus variola	species
