1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
151341	Polyomaviridae	family
162145	human metapneumovirus	no rank
273358	Birao virus	no rank
318849	Fukuoka virus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
1236395	Betapolyomavirus cercopitheci	species
1398507	Felis catus papillomavirus 4	serotype
1454021	Dragonfly larvae associated circular virus-1	no rank
1775456	Colocasia bobone disease-associated virus	no rank
1912760	Cequinquevirus	genus
1958907	Staphylococcus phage Andhra	no rank
2004966	Rhinolophus associated gemykibivirus 2	no rank
2108359	Staphylococcus phage CSA13	no rank
2116197	fipivirus F1	no rank
2607629	Physalis rugose mosaic virus	no rank
2731360	Heunggongvirae	kingdom
2732588	Rakietenvirinae	subfamily
2847049	andere Heimat virus 1	no rank
