21395	0
102474	10255
84294	10298
7	10406
1710	10407
2747	10632
5	10679
3012	10798
27	10868
8	1236395
33	1236400
22	1286214
1	1379695
22	140410
9	1508710
6	1508711
3	1588764
5	1634488
38	1649240
2	1673681
3	1685756
25	1762023
18	1891714
27	1891758
19	1891762
38	1912759
413	1941236
105	2004486
11	2049933
1	2050037
521	2057942
1	2058093
49	2163996
4	2557875
109	2576222
3	2584398
41	2681594
2	2736202
62	2786389
154	2786405
3	2844218
6	2844222
186	2844543
103	2844583
10	2939039
2	2992578
413	3050297
89020	32604
1	452475
32	46771
448311	511145
22	562
33	68416
171	72197
3	859651
3	947842
14969	9606
