87.962	10798	Human parvovirus B19	no rank
88.986	32604	Human betaherpesvirus 6B	no rank
37.893	511145	Escherichia coli str. K-12 substr. MG1655	no rank
87.325	10255	Variola virus	no rank
86.760	10632	JC polyomavirus	no rank
91.194	10298	Human alphaherpesvirus 1	no rank
15.136	68416	Woolly monkey hepatitis B virus	no rank
86.911	10407	Hepatitis B virus	no rank
26.229	72197	Human erythrovirus V9	species
93.801	9606	Homo sapiens	species
7.112	1891758	Betapolyomavirus secuchlopygerythrus	species
7.300	1286214	Yellow baboon polyomavirus 2	no rank
7.663	1236400	Pan troglodytes troglodytes polyomavirus 1	species
8.263	1762023	Pan troglodytes verus polyomavirus 8	no rank
16.189	2163996	Capuchin monkey hepatitis B virus	no rank
