25816	1	root	no rank
276	9606	Homo sapiens	species
75797	10239	Viruses	acellular root
23322	10255	Variola virus	no rank
17075	10298	Human alphaherpesvirus 1	no rank
2	10404	Hepadnaviridae	family
20	10405	Orthohepadnavirus	genus
1	10406	Ground squirrel hepatitis virus	no rank
362	10407	Hepatitis B virus	no rank
556	10632	JC polyomavirus	no rank
638	10798	Human parvovirus B19	no rank
1	31657	Pestivirus sp.	species
19656	32604	Human betaherpesvirus 6B	no rank
1	35279	Meaban virus	no rank
1	35308	Anopheles B virus	no rank
46	40121	Erythroparvovirus	genus
5	72197	Human erythrovirus V9	species
1	93838	Influenza A virus (A/goose/Guangdong/1/1996(H5N1))	no rank
1	140410	Peduovirus	genus
10	151341	Polyomaviridae	family
1	290028	Human coronavirus HKU1	no rank
7930	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	947842	Cronobacter phage ESSI-2	no rank
1	1158190	Marco virus	no rank
1	1159907	White-eye coronavirus HKU16	no rank
1	1236395	Betapolyomavirus cercopitheci	species
1	1508711	Horseshoe bat hepatitis B virus	no rank
1	1608047	Huangpi Tick Virus 1	no rank
1	1608063	Sanxia water strider virus 4	no rank
1	1611837	Chinook salmon bafinivirus	no rank
1	1672384	Tavallinen suomalainen mies virus	no rank
1	1810944	Tunis virus	no rank
15	1891714	Betapolyomavirus	genus
1	1911438	Bradson virus	species
1	1922671	Beihai shrimp virus 5	species
1	1923331	Hubei virga-like virus 16	species
1	1923485	Wenling crustacean virus 2	species
5141	1958907	Staphylococcus phage Andhra	no rank
1	1977141	Habenivirus	genus
1	2050037	Long-fingered bat hepatitis B virus	no rank
181	2108359	Staphylococcus phage CSA13	no rank
7	2116197	fipivirus F1	no rank
1	2163996	Capuchin monkey hepatitis B virus	no rank
1	2306079	Formica exsecta virus 4	no rank
1	2507578	Halorubrum pleomorphic virus 12	no rank
1	2582871	Tortoise genomovirus 10	no rank
42	2607629	Physalis rugose mosaic virus	no rank
1	2613793	Avian metaavulavirus 21	species
1	2675235	Lactococcus phage 5171F	no rank
239	2731360	Heunggongvirae	kingdom
8	2732588	Rakietenvirinae	subfamily
1	2786219	ssRNA phage Gerhypos.1_36	no rank
1	2786463	ssRNA phage SRR5467091_13	no rank
1	3118717	red goblin roach virus 1	no rank
