41707	0	NA	NA
205862	10255	Variola virus	no rank
170161	10298	Human alphaherpesvirus 1	no rank
1	10405	Orthohepadnavirus	genus
13	10406	Ground squirrel hepatitis virus	no rank
3510	10407	Hepatitis B virus	no rank
5468	10632	JC polyomavirus	no rank
7	10679	Peduovirus P2	species
6301	10798	Human parvovirus B19	no rank
44	10868	Escherichia phage If1	no rank
27	1236395	Betapolyomavirus cercopitheci	species
77	1236400	Pan troglodytes troglodytes polyomavirus 1	species
48	1286214	Yellow baboon polyomavirus 2	no rank
1	1379695	Circoviridae 2 LDMD-2013	species
36	140410	Peduovirus	genus
25	1508710	Roundleaf bat hepatitis B virus	no rank
9	1508711	Horseshoe bat hepatitis B virus	no rank
4	1508712	Tent-making bat hepatitis B virus	no rank
3	1552409	Sea otter polyomavirus 1	species
1	1572341	Black sea bass polyomavirus 1	no rank
533	1634488	Mongoose feces-associated gemycircularvirus c	no rank
1	1636583	Lactococcus phage 936 group phage PhiLj	no rank
1	1636724	Lactococcus phage 936 group phage PhiA.16	no rank
73	1649240	Escherichia phage pro483	no rank
410	1673681	Gemycircularvirus C1c	no rank
2	1685756	Lake Sarah-associated circular virus-29	species
1	1685758	Lake Sarah-associated circular virus-30	no rank
55	1762023	Pan troglodytes verus polyomavirus 8	no rank
1	1788448	Circovirus-like genome DCCV-8	no rank
1	1871631	Rhizoctonia solani flexivirus 1	species
45	1891714	Betapolyomavirus	genus
63	1891758	Betapolyomavirus secuchlopygerythrus	species
36	1891762	Betapolyomavirus hominis	species
6	1891767	Betapolyomavirus macacae	species
64	1912759	Equus caballus papillomavirus 8	serotype
12	1941236	Gemykibivirus	genus
765	2004486	Bovine associated gemykibivirus 1	no rank
11	2004966	Rhinolophus associated gemykibivirus 2	no rank
1	2014586	Erwinia phage EtG	no rank
27	2049933	Pomona bat hepatitis B virus	no rank
7	2050037	Long-fingered bat hepatitis B virus	no rank
694	2057942	Pleurochrysis carterae circular virus	species
1	2058093	Red clover varicosavirus	species
79	2163996	Capuchin monkey hepatitis B virus	no rank
12	2557875	Tai Forest hepadnavirus	species
376	2576222	Bat gemycircularvirus	no rank
3	2584398	Plant associated genomovirus 4	no rank
54	2681594	Escherichia phage P2	no rank
5	2681630	Escherichia phage 186	no rank
6	2695850	Escherichia phage ESSI2_ev015	no rank
5	2736202	Yersinia phage vB_YpM_50	no rank
1	2748204	Benfica virus	no rank
130	2786389	ssRNA phage SRR5466337_3	no rank
249	2786405	ssRNA phage SRR5466369_2	no rank
1	2793719	Agave tequilana virus 1	no rank
7	2816848	Bangali torovirus	no rank
20	2844218	Peduovirus P22H4	species
14	2844222	Peduovirus P24E6b	species
9	2844543	Gemyduguivirus macra1	species
268	2844583	Gemykibivirus humas3	species
5	2861008	Salmonella phage BIS20	no rank
27	2939039	Salmonella phage STYP1	no rank
1	2992578	Yersinia phage L-413C	no rank
11	3050297	Roseolovirus humanbeta6b	species
179890	32604	Human betaherpesvirus 6B	no rank
2	35269	Woodchuck hepatitis virus	no rank
6	452475	Squirrel monkey polyomavirus	no rank
69	46771	Simian virus 12	species
902145	511145	Escherichia coli str. K-12 substr. MG1655	no rank
36	562	Escherichia coli	species
63	68416	Woolly monkey hepatitis B virus	no rank
345	72197	Human erythrovirus V9	species
6	947842	Cronobacter phage ESSI-2	no rank
6	947843	Erwinia phage ENT90	no rank
30073	9606	Homo sapiens	species
