1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10404	Hepadnaviridae	family
10405	Orthohepadnavirus	genus
10406	Ground squirrel hepatitis virus	no rank
10407	Hepatitis B virus	no rank
10567	Iotapapillomavirus 1	species
10632	JC polyomavirus	no rank
10679	Peduovirus P2	species
10798	Human parvovirus B19	no rank
10868	Escherichia phage If1	no rank
10986	Rice gall dwarf virus	no rank
11155	Torovirus	genus
11575	Maguari virus	no rank
11596	Hazara virus	no rank
12280	Tomato ringspot virus	no rank
12558	Sesbania mosaic virus	no rank
12615	Cherry leaf roll virus	no rank
12742	Infectious flacherie virus	no rank
31657	Pestivirus sp.	species
32604	Human betaherpesvirus 6B	no rank
32629	Indian peanut clump virus	no rank
33765	Tobacco vein banding mosaic virus	no rank
35269	Woodchuck hepatitis virus	no rank
35279	Meaban virus	no rank
37138	Galleria mellonella densovirus	no rank
38143	Simian hemorrhagic fever virus	no rank
40004	Tyuleniy virus	no rank
40061	Wallal virus	no rank
40121	Erythroparvovirus	genus
40281	Cryphonectria hypovirus 1	no rank
46771	Simian virus 12	species
47000	Equine rhinitis A virus	no rank
53182	Feline foamy virus	no rank
60875	Mucambo virus	no rank
60876	Pixuna virus	no rank
63723	South African cassava mosaic virus	no rank
64310	Kadam virus	no rank
68416	Woolly monkey hepatitis B virus	no rank
72197	Human erythrovirus V9	species
77698	Fiji disease virus	no rank
80942	Batai virus	no rank
92444	Acute bee paralysis virus	no rank
94290	Sugarcane yellow leaf virus	no rank
106962	Cryphonectria hypovirus 3	no rank
119164	Polerovirus	genus
120086	Pseudomonas phage phi8	no rank
129956	Murine mastadenovirus A	no rank
140410	Peduovirus	genus
147711	Rhinovirus A	no rank
150285	Garlic virus E	no rank
151341	Polyomaviridae	family
168135	Potyvirus apii	species
178599	Tomato mild mottle virus	no rank
180822	Chronic bee paralysis virus	species
183585	Peach mosaic virus	no rank
186532	Ceduovirus	genus
186769	Cryphonectria parasitica mitovirus 1-NB631	no rank
194443	Primate T-lymphotropic virus 3	no rank
194540	Nairobi sheep disease virus	no rank
201490	Equine encephalosis virus	no rank
221703	Simian foamy virus Pongo pygmaeus pygmaeus	no rank
248058	Abu Hammad virus	no rank
248059	Abu Mina virus	no rank
269145	Sulfolobus turreted icosahedral virus 1	no rank
273355	Anhembi virus	no rank
306276	Yunnan orbivirus	no rank
312295	Cotton leafroll dwarf virus	no rank
359987	Rhizosolenia setigera RNA virus 01	no rank
380433	Kern Canyon virus	no rank
390439	Spilanthes yellow vein virus	no rank
411854	Homalodisca vitripennis reovirus	species
465447	American grass carp reovirus	no rank
488317	Eggplant mottled dwarf virus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
595652	Rotifer birnavirus strain Palavas	no rank
629740	Rio Grande virus	no rank
656190	Carrot yellow leaf virus	no rank
666962	Drosophila obscura sigmavirus 10A	no rank
687367	Torque teno virus 28	no rank
743290	Chimpanzee stool avian-like circovirus Chimp17	no rank
743543	uncultured phage MedDCM-OCT-S04-C24	no rank
743578	uncultured phage MedDCM-OCT-S08-C41	no rank
756285	Tetraselmis viridis virus S1	no rank
759701	Bettongia penicillata papillomavirus 1	serotype
766791	Mink coronavirus strain WD1127	no rank
798072	Tuhoko virus 1	no rank
889202	Rhynchosia golden mosaic Havana virus-[Cuba:Havana:28:2007]	no rank
909297	Synechococcus phage S-CBS1	species
932069	Sida mosaic Bolivia virus 1	no rank
940280	Carnation yellow fleck virus	species
947842	Cronobacter phage ESSI-2	no rank
947843	Erwinia phage ENT90	no rank
994485	Scophthalmus maximus reovirus	no rank
995049	Sweet potato vein clearing virus	no rank
1034377	Socyvirus heteroderae	species
1094249	Blueberry necrotic ring blotch virus	no rank
1104917	Crocuta crocuta papillomavirus 1	serotype
